fullVisitorId,channelGrouping,weekend_prop,hour,sessionId,device.browser,device.deviceCategory,device.isMobile,device.operatingSystem,totals.hits,totals.pageviews,bounce_prop,trafficSource.medium
8527647041260800000,Referral,0.333333333,4,3,Chrome,desktop,0,Macintosh,4,4,0.333333333,referral
8528170749260730000,Referral,0.5,3.5,2,Chrome,desktop,0,Macintosh,27.5,21.5,0,referral
8528637428767250000,Referral,0,15,5,Chrome,desktop,0,Macintosh,3,1,0.4,referral
8528973034561260000,Organic Search,0,20,1,Chrome,desktop,0,Windows,26,20,0,organic
8529782523786360000,Referral,0,18,15,Chrome,desktop,0,Linux,5,4,0.2,referral
8530723892127580000,Organic Search,0,21,1,Chrome,desktop,0,Chrome OS,37,28,0,organic
8532055883431470000,Display,0.5,14,2,Chrome,desktop,0,Macintosh,15,12.5,0,cpm
8532069530739840000,Organic Search,0.5,21,4,Chrome,desktop,0,Macintosh,9,6.5,0.25,organic
8532593488057640000,Direct,0,16,1,Chrome,desktop,0,Chrome OS,33,31,0,(none)
8533777620036130000,Organic Search,0,14.5,4,Chrome,desktop,0,Macintosh,7,5,0.5,organic
8534676356103260000,Organic Search,0.666666667,19,3,Safari,desktop,0,Macintosh,8,8,0,organic
8535572302467260000,Display,0,20,1,Chrome,desktop,0,Windows,50,35,0,cpm
8537734257593500000,Referral,0,15,4,Chrome,desktop,0,Macintosh,11.5,10,0.25,referral
8539433516671320000,Direct,0,18,8,Chrome,desktop,0,Windows,12.5,9.5,0,(none)
8540688286241360000,Paid Search,0.333333333,21,3,Chrome,mobile,1,Android,15,12,0,cpc
8541162479552380000,Referral,0,17.5,2,Chrome,desktop,0,Macintosh,27,22,0,referral
8542066801226150000,Organic Search,0,3,1,Chrome,mobile,1,Android,18,14,0,organic
8542560995794560000,Direct,0,23,1,Chrome,desktop,0,Macintosh,31,27,0,(none)
8542904760257700000,Direct,0,14,1,Chrome,desktop,0,Windows,34,31,0,(none)
8543869082820410000,Organic Search,0.3,17,10,Chrome,desktop,0,Macintosh,1.5,1.5,0.5,organic
8544910212244320000,Referral,0,19,1,Chrome,desktop,0,Macintosh,20,20,0,referral
8545209036610250000,Referral,0,6.5,2,Chrome,desktop,0,Macintosh,18.5,14.5,0,referral
8548338976207150000,Direct,0,20.5,2,Chrome,desktop,0,Macintosh,43.5,34.5,0,(none)
8551112991718770000,Referral,0,21.5,6,Chrome,desktop,0,Macintosh,17,14.5,0,referral
8551387579355770000,Referral,0.090909091,18,11,Chrome,desktop,0,Macintosh,9,7,0,referral
8552454414912690000,Referral,0,11.5,2,Chrome,desktop,0,Macintosh,43,34.5,0,referral
8552849490437440000,Referral,0,14,1,Chrome,desktop,0,Macintosh,23,19,0,referral
8555060882924380000,Referral,0,16.5,2,Chrome,desktop,0,Macintosh,33,26.5,0,referral
8558475151840390000,Referral,0,15.5,14,Chrome,desktop,0,Macintosh,3,3,0.071428571,referral
8560007205901010000,Organic Search,1,17,1,Firefox,desktop,0,Windows,34,24,0,organic
8561076636641750000,Referral,0,17.5,4,Chrome,desktop,0,Linux,24,19,0,referral
8565474882130180000,Referral,0.103448276,9,29,Chrome,desktop,0,Macintosh,5,5,0.103448276,referral
8568993834443000000,Paid Search,1,19,1,Chrome,desktop,0,Windows,50,39,0,cpc
8570638550632000000,Referral,0,18,1,Chrome,desktop,0,Macintosh,73,50,0,referral
8572246047047080000,Direct,0,12,3,Chrome,desktop,0,Macintosh,34,21,0,(none)
8573185463089840000,Organic Search,0,12,6,Chrome,desktop,0,Macintosh,4,4,0.166666667,organic
8573628711430730000,Referral,0,20,4,Chrome,desktop,0,Linux,13.5,10,0,referral
8574251866665510000,Organic Search,0,9,4,Chrome,desktop,0,Macintosh,12.5,8.5,0.25,organic
8574963214851610000,Organic Search,0,1.5,4,Chrome,desktop,0,Macintosh,12,10,0,cpc
8575483505094720000,Paid Search,0,18,1,Safari,desktop,0,Macintosh,10,10,0,cpc
8576181290100300000,Referral,0.142857143,19,7,Chrome,desktop,0,Macintosh,4,4,0,referral
8577293288032940000,Referral,0.166666667,9.5,6,Chrome,desktop,0,Macintosh,6.5,5,0,referral
8578219364291230000,Referral,0,18,3,Chrome,desktop,0,Linux,14,14,0,referral
8579647481420420000,Referral,0,16.5,4,Chrome,desktop,0,Macintosh,8,4.5,0.5,referral
8579755621948470000,Organic Search,0.5,14,4,Safari,mobile,1,iOS,2,2,0.5,organic
8580500281836130000,Organic Search,0,1,4,Chrome,desktop,0,Chrome OS,12.5,9,0,organic
8580690454272370000,Referral,0,17,3,Chrome,desktop,0,Macintosh,4,4,0.333333333,referral
8581258083391850000,Organic Search,1,22,1,Safari,desktop,0,Macintosh,18,16,0,organic
8582544988720320000,Organic Search,0.333333333,3,3,Chrome,desktop,0,Linux,25,20,0,organic
8583162603800490000,Referral,0,16,1,Chrome,desktop,0,Macintosh,34,31,0,referral
8583598676172200000,Organic Search,0,23,1,Chrome,desktop,0,Macintosh,14,12,0,organic
8585031285178540000,Referral,0,22,2,Chrome,desktop,0,Linux,26,20,0,referral
8590369633898560000,Direct,0,22,3,Chrome,desktop,0,Macintosh,6,6,0,(none)
8596460758260540000,Referral,0.125,18,8,Chrome,desktop,0,Macintosh,7,7,0.125,referral
8596862850387130000,Organic Search,0,3,2,Internet Explorer,mobile,1,Windows,21.5,20,0,organic
8598995083021040000,Referral,0,21,5,Chrome,desktop,0,Macintosh,6,5,0,referral
8600540361187210000,Organic Search,0,19,2,Chrome,desktop,0,Macintosh,19,15,0.5,organic
8601291069934990000,Referral,0,20,5,Chrome,desktop,0,Macintosh,12,10,0.2,referral
8607094794616630000,Organic Search,0,14,3,Safari,tablet,1,iOS,9,9,0.333333333,organic
8609096969354600000,Paid Search,0,15,3,Chrome,mobile,1,Android,6,5,0,cpc
8610829181848490000,Paid Search,0,14,2,Chrome,desktop,0,Macintosh,20,19.5,0,cpc
8611515155255470000,Direct,1,0,2,Chrome,desktop,0,Macintosh,23,21,0,(none)
8612048345358950000,Display,0,13,3,Chrome,desktop,0,Macintosh,23,21,0,cpm
8612454810238830000,Referral,0,19.5,2,Chrome,desktop,0,Windows,12,9.5,0,referral
8613941918489860000,Organic Search,0,19,1,Chrome,desktop,0,Windows,48,36,0,organic
8615021998775760000,Referral,0,1.5,2,Chrome,desktop,0,Macintosh,20,17,0,referral
8616386948005200000,Referral,0,17,5,Chrome,desktop,0,Macintosh,7,7,0,referral
8616482225109150000,Referral,0,20,1,Chrome,desktop,0,Macintosh,31,25,0,referral
8617743471212010000,Direct,0.375,5.5,8,Chrome,desktop,0,Macintosh,7,5.5,0,(none)
8619176562727190000,Referral,0,0,1,Chrome,desktop,0,Macintosh,9,9,0,referral
8622709293596930000,Organic Search,0,15,3,Safari,desktop,0,Macintosh,16,13,0.333333333,organic
8623452188249820000,Direct,0,18.5,2,Chrome,desktop,0,Linux,15.5,13.5,0,(none)
8624185886173340000,Referral,0,15,3,Chrome,desktop,0,Windows,10,7,0,referral
8624286382144570000,Direct,0,17,3,Chrome,desktop,0,Macintosh,30,24,0,(none)
8624665783694990000,Direct,0,16,4,Chrome,desktop,0,Windows,5,4,0,(none)
8627561348122630000,Referral,0.111111111,15,9,Chrome,desktop,0,Macintosh,21,14,0.222222222,referral
8627749553178000000,Organic Search,0,0,1,Chrome,desktop,0,Macintosh,39,33,0,organic
8628020817304390000,Referral,0,18,4,Chrome,desktop,0,Linux,7.5,7.5,0,referral
8628652903130660000,Referral,0,13,6,Chrome,desktop,0,Macintosh,4.5,4.5,0,referral
8628901127410360000,Display,0,19,1,Chrome,desktop,0,Macintosh,68,50,0,cpm
8632030329369990000,Organic Search,0,18.5,2,Chrome,desktop,0,Macintosh,27,21.5,0,cpc
8632589593647040000,Referral,0,17,1,Chrome,desktop,0,Chrome OS,43,37,0,referral
8634574195973170000,Referral,0,16,3,Chrome,desktop,0,Macintosh,4,2,0,referral
8635032301713970000,Referral,0,14,3,Chrome,desktop,0,Macintosh,21,15,0.333333333,referral
8635761956186400000,Referral,0.5,19.5,2,Chrome,desktop,0,Macintosh,24,17,0,referral
8635876981287570000,Direct,0,22,4,Chrome,desktop,0,Macintosh,2.5,2.5,0.5,(none)
8636734210084360000,Direct,0,18,3,Chrome,desktop,0,Windows,7,7,0,(none)
8637126764947840000,Referral,0,19,3,Chrome,desktop,0,Macintosh,8,8,0,referral
8637158932301650000,Referral,0,17,1,Chrome,desktop,0,Macintosh,308,139,0,referral
8637646972279710000,Direct,0,16.5,6,Chrome,desktop,0,Windows,11.5,6.5,0,(none)
8638210956990970000,Organic Search,1,22,1,Chrome,desktop,0,Windows,19,16,0,organic
8639551625314210000,Referral,0,19.5,2,Chrome,desktop,0,Macintosh,51,30.5,0,referral
8641796138378980000,Direct,0,5,3,Firefox,desktop,0,Macintosh,21,16,0,(none)
8643842096517950000,Organic Search,0,17,7,Chrome,desktop,0,Windows,17,17,0.142857143,organic
8645410884814960000,Direct,0,16,3,Chrome,desktop,0,Windows,15,12,0,(none)
8645618706223780000,Referral,0,17,5,Chrome,desktop,0,Linux,9,9,0,referral
8649724530015930000,Referral,0.333333333,17,3,Chrome,desktop,0,Macintosh,13,11,0,referral
8650561939076100000,Referral,0,20.5,2,Chrome,desktop,0,Macintosh,34,25.5,0.5,referral
8651862803150630000,Organic Search,0,18.5,2,Chrome,desktop,0,Chrome OS,14,13.5,0,organic
8651984745544060000,Referral,0,20,1,Chrome,desktop,0,Linux,75,51,0,referral
8652257213131310000,Organic Search,0.454545455,20,11,Chrome,desktop,0,Macintosh,2,2,0.090909091,organic
8652691250363350000,Referral,0,18.5,8,Chrome,desktop,0,Macintosh,25.5,18.5,0.125,referral
8653598771564350000,Organic Search,1,18,1,Chrome,desktop,0,Macintosh,27,21,0,organic
8653846523706410000,Direct,0,20.5,2,Chrome,desktop,0,Macintosh,21.5,15.5,0,(none)
8657427332734170000,Organic Search,0.1,16.5,10,Chrome,desktop,0,Chrome OS,25.5,18,0.1,organic
8657760181531700000,Referral,0.2,16,5,Chrome,desktop,0,Macintosh,15,10,0.2,referral
8659312753149290000,Organic Search,0,19,3,Chrome,desktop,0,Windows,66,43,0,organic
8659538857931660000,Referral,0,16,1,Chrome,desktop,0,Macintosh,47,35,0,referral
8660468043927620000,Referral,0,7.5,2,Chrome,mobile,1,Android,28,21,0,referral
8661687930742620000,Direct,0,20,3,Chrome,desktop,0,Macintosh,7,4,0.333333333,(none)
8666574866065840000,Organic Search,0,11,1,Chrome,desktop,0,Macintosh,70,51,0,organic
8667129106411170000,Display,0,18,5,Chrome,desktop,0,Macintosh,5,4,0.2,cpm
8668902316036610000,Referral,0,17.5,8,Chrome,desktop,0,Windows,29,20,0,referral
8669188840409330000,Organic Search,1,20,4,Chrome,desktop,0,Windows,11.5,8,0.25,cpc
8670467728578250000,Organic Search,0,22.5,4,Chrome,desktop,0,Windows,22,19.5,0,cpc
8671741245048750000,Referral,1,22,1,Chrome,desktop,0,Macintosh,65,51,0,referral
8673797451868500000,Referral,0,0,3,Chrome,desktop,0,Macintosh,23,20,0,referral
8673840761390610000,Direct,0,3.5,2,Chrome,tablet,1,Android,12.5,12,0,(none)
8674825610490990000,Referral,0,22,5,Chrome,desktop,0,Windows,6,6,0,referral
8674967480469970000,Organic Search,0,19,2,Chrome,desktop,0,Windows,35.5,32,0,organic
8676763420791270000,Organic Search,0,19,2,Chrome,desktop,0,Windows,26,18.5,0,organic
8681536568147880000,Organic Search,0.25,8,4,Chrome,desktop,0,Macintosh,9,7,0.5,organic
8681824816551470000,Referral,0.333333333,18,3,Chrome,desktop,0,Windows,20,18,0,referral
8683067250916420000,Direct,0,1,1,Chrome,desktop,0,Chrome OS,21,17,0,(none)
8683107895227980000,Organic Search,0,17,4,Chrome,desktop,0,Macintosh,11,6.5,0.25,organic
8685842435623370000,Referral,0,18,3,Chrome,desktop,0,Macintosh,3,2,0,referral
8687730117523420000,Referral,0.5,2.5,2,Chrome,desktop,0,Macintosh,17,15,0,referral
8687950969845460000,Referral,0,13,1,Chrome,desktop,0,Macintosh,66,55,0,referral
8688274309849590000,Organic Search,0.111111111,13,9,Chrome,desktop,0,Macintosh,9,9,0,organic
8689086948227230000,Organic Search,0,15,1,Chrome,desktop,0,Windows,34,28,0,organic
8690416033474950000,Referral,0,15,4,Chrome,desktop,0,Macintosh,22,15,0,referral
8693174288442040000,Organic Search,0.090909091,13,11,Safari,desktop,0,Macintosh,3,3,0.181818182,organic
8693243630258260000,Direct,0,22,1,Chrome,desktop,0,Windows,34,29,0,(none)
8693462511450230000,Organic Search,0,1,4,Chrome,desktop,0,Windows,34,24.5,0,organic
8694355452575540000,Organic Search,0,15,3,Chrome,desktop,0,Macintosh,25,21,0,organic
8694856978867120000,Referral,0,17,3,Chrome,desktop,0,Chrome OS,10,10,0,referral
8695060915944610000,Direct,0.285714286,5,14,Chrome,mobile,1,Android,1,1,0.571428571,(none)
8696221716564050000,Direct,0,19,16,Chrome,desktop,0,Linux,2,2,0.1875,(none)
8696957377453800000,Organic Search,0.333333333,19,3,Chrome,desktop,0,Macintosh,3,3,0,organic
8698140093733120000,Organic Search,0,1,1,Chrome,desktop,0,Macintosh,19,17,0,organic
8698795898814090000,Organic Search,0,17,5,Chrome,desktop,0,Windows,20,14,0,organic
8699673475078830000,Organic Search,1,16,1,Chrome,desktop,0,Windows,53,40,0,organic
8702022874910100000,Referral,0,10.5,2,Chrome,desktop,0,Chrome OS,37.5,31,0,referral
8704055191873800000,Direct,0,16.5,2,Chrome,desktop,0,Windows,34,24,0,(none)
8706126538675940000,Referral,0,2,2,Chrome,desktop,0,Macintosh,49.5,40.5,0,referral
8706346863273190000,Organic Search,0,18,1,Chrome,desktop,0,Windows,19,17,0,organic
8706577222412130000,Direct,0,14,2,Chrome,desktop,0,Windows,6.5,5.5,0,(none)
8708542801178890000,Referral,0.5,22,2,Chrome,desktop,0,Macintosh,20.5,15.5,0,referral
8708692061686220000,Organic Search,0,11,2,Chrome,desktop,0,Windows,17,16,0,organic
8710915219052040000,Direct,0,8,1,Chrome,desktop,0,Macintosh,54,43,0,(none)
8713287602878060000,Referral,0,6,1,Chrome,desktop,0,Macintosh,50,44,0,referral
8713712358107520000,Organic Search,0,17,7,Safari,mobile,1,iOS,1,1,0.714285714,organic
8714444733243030000,Referral,0,20,1,Chrome,desktop,0,Macintosh,26,24,0,referral
8715196944012260000,Organic Search,0.333333333,8,2,Safari,mobile,1,iOS,12,12,0,organic
8718443071348960000,Organic Search,0,18,2,Chrome,desktop,0,Macintosh,10.5,8.5,0,organic
8718769444040470000,Referral,0,20,3,Chrome,desktop,0,Macintosh,19,10,0,referral
8718806684615670000,Organic Search,0,17.5,4,Chrome,desktop,0,Windows,19,16.5,0,organic
8719058463049300000,Referral,0,15,3,Chrome,desktop,0,Macintosh,27,20,0.333333333,referral
8719867302995610000,Direct,0,12,1,Chrome,desktop,0,Windows,49,42,0,(none)
8720828592415480000,Social,0,22,1,Chrome,desktop,0,Linux,20,17,0,referral
8721719977116940000,Organic Search,1,3,2,Chrome,mobile,1,iOS,14.5,13,0.5,cpc
8722134795757140000,Organic Search,0.6,19,5,Chrome,desktop,0,Macintosh,3,3,0,organic
8722391434555120000,Direct,0,18,1,Chrome,desktop,0,Windows,28,22,0,(none)
8722485686890280000,Referral,0,22,1,Chrome,desktop,0,Chrome OS,132,94,0,referral
8722920098698530000,Referral,0.5,17.5,2,Chrome,desktop,0,Macintosh,16.5,14,0,referral
8725233109591660000,Social,0,22,1,Chrome,desktop,0,Macintosh,14,13,0,referral
8726427406034600000,Organic Search,0,13,25,Chrome,desktop,0,Macintosh,1,1,0.64,organic
8726813153683130000,Referral,0,15,5,Chrome,desktop,0,Linux,12,8,0.2,referral
8726963264231950000,Referral,0,20.5,2,Chrome,desktop,0,Macintosh,15.5,13,0,referral
8728228319865880000,Organic Search,0.166666667,6.5,6,Chrome,desktop,0,Chrome OS,4,4,0.333333333,organic
8730049851613890000,Direct,0.5,20,2,Chrome,desktop,0,Windows,24.5,21,0,(none)
8730493892218660000,Referral,0,11.5,2,Chrome,desktop,0,Macintosh,16,14,0,referral
8732851930858930000,Referral,0.166666667,15,12,Chrome,desktop,0,Macintosh,1,1,0.666666667,referral
8733093827821830000,Organic Search,0.2,11,5,Chrome,mobile,1,Android,12,10,0,organic
8733651591299900000,Organic Search,0,14,3,Safari,tablet,1,iOS,48,38,0.333333333,organic
8734326510553350000,Direct,0,19,1,Chrome,desktop,0,Linux,22,21,0,(none)
8737287377964420000,Paid Search,0,5,5,Chrome,desktop,0,Macintosh,1,1,0.8,cpc
8737836949525070000,Organic Search,0,1.5,2,Chrome,desktop,0,Macintosh,34.5,22.5,0,cpc
8740176326132710000,Organic Search,0,17.5,18,Chrome,desktop,0,Chrome OS,9.5,9.5,0.222222222,organic
8740219759835310000,Organic Search,0,22,1,Chrome,desktop,0,Windows,75,52,0,organic
8743047878785770000,Referral,0,17,3,Chrome,desktop,0,Macintosh,11,8,0,referral
8743830704801420000,Paid Search,0.333333333,19.5,6,Chrome,mobile,1,iOS,4,4,0,cpc
8744897619448160000,Referral,0,16,11,Chrome,desktop,0,Macintosh,10,9,0,referral
8747852564220610000,Referral,0.2,21,5,Chrome,desktop,0,Macintosh,6,5,0,referral
8748821386798750000,Direct,0,16,2,Chrome,desktop,0,Macintosh,6,5,0,(none)
8749354080686070000,Social,0.5,10,2,Chrome,desktop,0,Macintosh,17.5,12,0,referral
8750540969678180000,Referral,0,18.5,6,Chrome,desktop,0,Windows,13,9.5,0.166666667,referral
8750631063700250000,Direct,0,17,7,Chrome,desktop,0,Macintosh,6,6,0.285714286,(none)
8751305504518320000,Paid Search,0,9.5,2,Safari,mobile,1,iOS,14,14,0.5,cpc
8753403136686920000,Organic Search,0,19,1,Safari,desktop,0,Macintosh,40,31,0,organic
8754452884191330000,Direct,0,15,3,Chrome,desktop,0,Windows,14,10,0,(none)
8757403953773730000,Organic Search,0,17,1,Firefox,desktop,0,Windows,101,44,0,organic
8757627980689310000,Organic Search,1,2,1,Chrome,desktop,0,Macintosh,90,69,0,organic
8759765163513550000,Referral,0,2,1,Chrome,desktop,0,Windows,30,28,0,referral
8761209909981700000,Referral,0.25,3.5,4,Chrome,desktop,0,Macintosh,19,13,0.25,referral
8761401299376450000,Referral,0,22.5,2,Chrome,desktop,0,Macintosh,24.5,16,0,referral
8762203686823310000,Organic Search,0.125,14,8,Chrome,mobile,1,Android,4.5,4,0,organic
8764063470465480000,Direct,1,16,1,Safari (in-app),mobile,1,iOS,13,13,0,(none)
8764097305653410000,Referral,0.125,18,8,Chrome,desktop,0,Windows,6.5,6.5,0,referral
8764312739486520000,Organic Search,0,18,2,Chrome,desktop,0,Windows,8.5,7.5,0.5,organic
8767013027861400000,Paid Search,1,18,1,Chrome,desktop,0,Macintosh,21,18,0,cpc
8767345170065460000,Organic Search,0,8,3,Safari,desktop,0,Macintosh,17,10,0.333333333,organic
8767731065918290000,Referral,0,17,2,Chrome,desktop,0,Chrome OS,16.5,15,0,referral
8768174564332880000,Direct,0,18,2,Chrome,desktop,0,Linux,47.5,33.5,0,(none)
8768941993503190000,Organic Search,0,17,3,Safari,mobile,1,iOS,31,26,0.333333333,organic
8769206328217000000,Organic Search,1,16,2,Chrome,desktop,0,Windows,9,7,0.5,organic
8771334811414680000,Organic Search,0,16.5,6,Chrome,desktop,0,Windows,17.5,11.5,0.166666667,organic
8771657580630570000,Direct,0,3,1,Chrome,desktop,0,Macintosh,14,14,0,(none)
8772028441330030000,Direct,0,13,2,Chrome,desktop,0,Macintosh,9.5,7.5,0,(none)
8775794095398500000,Referral,0.5,14.5,2,Chrome,desktop,0,Chrome OS,15,12,0,referral
8777213135454240000,Organic Search,0.142857143,19,7,Chrome,tablet,1,iOS,3,3,0.285714286,organic
8777961928768820000,Social,0,20,1,Chrome,desktop,0,Windows,16,15,0,referral
8778563943491850000,Organic Search,0,2,1,Chrome,desktop,0,Windows,30,28,0,organic
8780445498294200000,Referral,0,19,1,Chrome,desktop,0,Macintosh,28,26,0,referral
8782460844887100000,Referral,0,20,1,Chrome,desktop,0,Chrome OS,20,18,0,referral
8783898015767070000,Referral,0,11.5,2,Chrome,desktop,0,Chrome OS,13.5,10.5,0,referral
8785104798900520000,Organic Search,1,19,1,Safari,mobile,1,iOS,41,31,0,organic
8785356457446160000,Paid Search,0.5,1.5,2,Chrome,desktop,0,Macintosh,18,16,0,cpc
8788548305613950000,Direct,0,17,3,Chrome,desktop,0,Macintosh,5,5,0,(none)
8789089219161510000,Organic Search,1,21,1,Safari,mobile,1,iOS,16,14,0,organic
8790261555863790000,Referral,0,17.5,2,Chrome,desktop,0,Chrome OS,42.5,33,0,referral
8790318308962810000,Referral,0.333333333,18,3,Chrome,desktop,0,Macintosh,13,8,0,referral
8790419059934320000,Direct,0,1,2,Chrome,desktop,0,Macintosh,38,24.5,0,(none)
8790696376081790000,Organic Search,1,13,1,Internet Explorer,desktop,0,Windows,19,17,0,organic
8792964538087560000,Referral,0,21,1,Chrome,desktop,0,Macintosh,31,29,0,referral
8793209921547470000,Organic Search,0,13,6,Chrome,mobile,1,Android,4,4,0.333333333,organic
8793305437694810000,Referral,0.222222222,16,9,Chrome,desktop,0,Windows,6,4,0.111111111,referral
8793343475856390000,Referral,0,12,1,Chrome,desktop,0,Chrome OS,17,15,0,referral
8793581808559140000,Paid Search,1,10,1,Chrome,desktop,0,Windows,38,26,0,cpc
8795588873125040000,Organic Search,0,5,2,Chrome,desktop,0,Macintosh,13,11,0,organic
8796179874973850000,Organic Search,0,23,1,Chrome,desktop,0,Windows,19,17,0,organic
8798035198491270000,Organic Search,0,16,1,Chrome,desktop,0,Windows,24,19,0,organic
8798873887038330000,Direct,0.5,12.5,2,Chrome,desktop,0,Chrome OS,10,9.5,0,(none)
8800304863528970000,Organic Search,0,12,1,Chrome,mobile,1,Android,32,26,0,organic
8800711536412810000,Direct,0,10,3,Chrome,desktop,0,Chrome OS,5,3,0,(none)
8801662579253840000,Referral,0,9.5,2,Chrome,desktop,0,Chrome OS,26,21,0,referral
8804905634731080000,Organic Search,0,19,3,Chrome,desktop,0,Macintosh,14,13,0,organic
8806276575158010000,Organic Search,0.166666667,8.5,6,Chrome,desktop,0,Macintosh,3,3,0.333333333,organic
8806556614464080000,Referral,0,20.5,2,Chrome,desktop,0,Macintosh,45.5,32,0,referral
8810145279946420000,Referral,0,17.5,2,Chrome,desktop,0,Linux,11.5,8.5,0.5,referral
8810851495186110000,Organic Search,0.133333333,15,15,Chrome,mobile,1,Android,4,4,0.133333333,organic
8811442991664810000,Referral,0,19,3,Chrome,desktop,0,Macintosh,27,21,0,referral
8811772464235540000,Organic Search,0,20,1,Chrome,desktop,0,Windows,40,34,0,organic
8813436791449000000,Organic Search,0,2,1,Safari,tablet,1,iOS,18,16,0,organic
8814021277498960000,Referral,0,2,1,Chrome,desktop,0,Macintosh,64,52,0,referral
8816421642085260000,Organic Search,0.5,6,2,Chrome,desktop,0,Chrome OS,13.5,11.5,0,organic
8818233605702330000,Organic Search,1,10.5,2,Chrome,desktop,0,Macintosh,46.5,35,0,organic
8819842572136870000,Paid Search,0,0,1,Chrome,desktop,0,Chrome OS,28,21,0,cpc
8820042908642080000,Referral,0,19,4,Chrome,desktop,0,Macintosh,7,6.5,0.25,referral
8821259122819000000,Direct,0,15,2,Chrome,desktop,0,Windows,86.5,57.5,0,(none)
8821726080717300000,Direct,0,21.5,2,Chrome,desktop,0,Macintosh,23.5,14.5,0,(none)
8825602309761360000,Referral,0.75,9,4,Chrome,desktop,0,Chrome OS,16.5,14,0.5,referral
8827321808428650000,Organic Search,1,13,2,Chrome,mobile,1,Android,13.5,11.5,0.5,organic
8831435448967540000,Organic Search,0,12,1,Chrome,desktop,0,Windows,35,27,0,organic
8832229039690720000,Referral,0,9.5,4,Chrome,desktop,0,Windows,16.5,12,0.25,referral
8832840235464460000,Paid Search,0,20,1,Chrome,desktop,0,Windows,48,38,0,cpc
8833612323012510000,Organic Search,0,12,4,Chrome,mobile,1,Android,29,23,0.25,organic
8835299295328480000,Referral,0,14,5,Chrome,desktop,0,Windows,4,4,0.2,referral
8835738429285270000,Organic Search,0.4,2,10,Chrome,desktop,0,Macintosh,9.5,7.5,0,organic
8835920502090070000,Direct,0,10,1,Safari,mobile,1,iOS,38,30,0,(none)
8836497360273820000,Direct,0,18.5,2,Chrome,desktop,0,Linux,7,7,0.5,(none)
8836653961966700000,Direct,0,16,2,Chrome,desktop,0,Windows,23,17.5,0,(none)
8837556108431980000,Referral,0,15,1,Chrome,desktop,0,Macintosh,28,19,0,referral
8838271881130570000,Display,0.25,16.5,4,Chrome,desktop,0,Macintosh,4.5,4.5,0.25,cpm
8838657285552910000,Referral,0.666666667,20,3,Chrome,desktop,0,Windows,24,17,0.333333333,referral
8838851880121150000,Organic Search,0.2,4,5,Chrome,mobile,1,iOS,4,4,0,organic
8839065493642050000,Referral,0,17,1,Firefox,desktop,0,Windows,31,22,0,referral
8841032067028590000,Direct,0,17,2,Chrome,desktop,0,Windows,12.5,12.5,0.5,(none)
8841197329105120000,Referral,0,20,1,Chrome,desktop,0,Linux,30,25,0,referral
8841710222631350000,Organic Search,0,3,3,Safari,mobile,1,iOS,1,1,0.666666667,organic
8843025310060520000,Referral,0,18,16,Chrome,desktop,0,Linux,9.5,8,0.3125,referral
8843039531306430000,Organic Search,0,18,3,Chrome,desktop,0,Macintosh,15,9,0,organic
8844262168616360000,Organic Search,0,18,6,Chrome,desktop,0,Macintosh,21,17,0,organic
8844595455983700000,Direct,0.25,3.5,4,Chrome,desktop,0,Chrome OS,1,1,0.75,(none)
8844888920708600000,Referral,0,17.5,4,Chrome,desktop,0,Windows,4.5,4.5,0,referral
8845114678141230000,Direct,0,20,1,Chrome,desktop,0,Macintosh,20,18,0,(none)
8845818020104820000,Organic Search,0,19,6,Chrome,desktop,0,Macintosh,9,5,0.166666667,organic
8846420568137400000,Direct,0,20,1,Chrome,desktop,0,Windows,50,40,0,(none)
8846681432728340000,Referral,0,3,1,Chrome,desktop,0,Macintosh,29,23,0,referral
8848160643936290000,Referral,0,15,3,Chrome,desktop,0,Macintosh,16,11,0,referral
8848326438758710000,Referral,0,20,8,Chrome,desktop,0,Macintosh,4.5,4.5,0.125,referral
8849097332383120000,Organic Search,0.5,9.5,2,Safari,desktop,0,Macintosh,27,20.5,0.5,organic
8851822767477680000,Referral,0,15,27,Chrome,desktop,0,Macintosh,11,7,0.111111111,referral
8852490676110540000,Direct,0,20.5,2,Chrome,desktop,0,Macintosh,21,16.5,0,(none)
8854720490471820000,Referral,0.083333333,15.5,12,Chrome,desktop,0,Macintosh,1,1,0.833333333,referral
8855225089630000000,Referral,0,18,3,Chrome,desktop,0,Macintosh,7,6,0.333333333,referral
8855684563900490000,Referral,0,17,5,Chrome,desktop,0,Macintosh,26,22,0.4,referral
8855872305889650000,Organic Search,0,19,4,Safari,mobile,1,iOS,13.5,11.5,0,organic
8856514354723470000,Organic Search,0,19.5,2,Chrome,desktop,0,Windows,25.5,20,0,organic
8856909534295340000,Referral,0,18.5,2,Chrome,desktop,0,Macintosh,24,22.5,0,referral
8861704144366650000,Organic Search,0.333333333,3,9,Chrome,desktop,0,Chrome OS,31,22,0.111111111,organic
8863430724995580000,Referral,0,20,1,Chrome,desktop,0,Macintosh,38,30,0,referral
8863754637499290000,Referral,0,21,1,Chrome,desktop,0,Linux,23,21,0,referral
8863954266845470000,Organic Search,1,17.5,2,Safari,mobile,1,iOS,21,18.5,0,organic
8864604309741280000,Referral,0.333333333,15,3,Chrome,desktop,0,Windows,9,9,0,referral
8866035740350490000,Referral,0,17,6,Chrome,desktop,0,Macintosh,2,2,0.333333333,referral
